Date_time,Energy_Demand,Day,Hour,Month,Year,Tmax-Cab,Tmax-Hmo,Tmax-Obr,Tmax-Lmo,Tmax-Cul,Tmin-Cab,Tmin-Hmo,Tmin-Obr,Tmin-Lmo,Tmin-Cul,Prec_Hmo_Mm,Prec_Obr_Mm,Prec_Lmo_Mm,Prec_Cul_Mm
2021-04-01 00:00:00,2387.95,3,0,4,2021,36.0,38.5,37.0,34.5,35.5,13.6,14.0,17.0,16.0,19.0,0.0,0.0,0.0,0.0
2021-04-01 01:00:00,2289.35,3,1,4,2021,36.0,38.5,37.0,34.5,35.5,13.6,14.0,17.0,16.0,19.0,0.0,0.0,0.0,0.0
2021-04-01 02:00:00,2217.04,3,2,4,2021,36.0,38.5,37.0,34.5,35.5,13.6,14.0,17.0,16.0,19.0,0.0,0.0,0.0,0.0
2021-04-01 03:00:00,2167.17,3,3,4,2021,36.0,38.5,37.0,34.5,35.5,13.6,14.0,17.0,16.0,19.0,0.0,0.0,0.0,0.0
2021-04-01 04:00:00,2122.74,3,4,4,2021,36.0,38.5,37.0,34.5,35.5,13.6,14.0,17.0,16.0,19.0,0.0,0.0,0.0,0.0
2021-04-01 05:00:00,2108.48,3,5,4,2021,36.0,38.5,37.0,34.5,35.5,13.6,14.0,17.0,16.0,19.0,0.0,0.0,0.0,0.0
2021-04-01 06:00:00,2111.35,3,6,4,2021,36.0,38.5,37.0,34.5,35.5,13.6,14.0,17.0,16.0,19.0,0.0,0.0,0.0,0.0
2021-04-01 07:00:00,2061.87,3,7,4,2021,36.0,38.5,37.0,34.5,35.5,13.6,14.0,17.0,16.0,19.0,0.0,0.0,0.0,0.0
2021-04-01 08:00:00,2156.44,3,8,4,2021,36.0,38.5,37.0,34.5,35.5,13.6,14.0,17.0,16.0,19.0,0.0,0.0,0.0,0.0
2021-04-01 09:00:00,2265.66,3,9,4,2021,36.0,38.5,37.0,34.5,35.5,13.6,14.0,17.0,16.0,19.0,0.0,0.0,0.0,0.0
2021-04-01 10:00:00,2327.96,3,10,4,2021,36.0,38.5,37.0,34.5,35.5,13.6,14.0,17.0,16.0,19.0,0.0,0.0,0.0,0.0
2021-04-01 11:00:00,2380.02,3,11,4,2021,36.0,38.5,37.0,34.5,35.5,13.6,14.0,17.0,16.0,19.0,0.0,0.0,0.0,0.0
2021-04-01 12:00:00,2431.01,3,12,4,2021,36.0,38.5,37.0,34.5,35.5,13.6,14.0,17.0,16.0,19.0,0.0,0.0,0.0,0.0
2021-04-01 13:00:00,2487.62,3,13,4,2021,36.0,38.5,37.0,34.5,35.5,13.6,14.0,17.0,16.0,19.0,0.0,0.0,0.0,0.0
2021-04-01 14:00:00,2548.28,3,14,4,2021,36.0,38.5,37.0,34.5,35.5,13.6,14.0,17.0,16.0,19.0,0.0,0.0,0.0,0.0
2021-04-01 15:00:00,2574.45,3,15,4,2021,36.0,38.5,37.0,34.5,35.5,13.6,14.0,17.0,16.0,19.0,0.0,0.0,0.0,0.0
2021-04-01 16:00:00,2600.23,3,16,4,2021,36.0,38.5,37.0,34.5,35.5,13.6,14.0,17.0,16.0,19.0,0.0,0.0,0.0,0.0
2021-04-01 17:00:00,2583.63,3,17,4,2021,36.0,38.5,37.0,34.5,35.5,13.6,14.0,17.0,16.0,19.0,0.0,0.0,0.0,0.0
2021-04-01 18:00:00,2524.95,3,18,4,2021,36.0,38.5,37.0,34.5,35.5,13.6,14.0,17.0,16.0,19.0,0.0,0.0,0.0,0.0
2021-04-01 19:00:00,2482.74,3,19,4,2021,36.0,38.5,37.0,34.5,35.5,13.6,14.0,17.0,16.0,19.0,0.0,0.0,0.0,0.0
2021-04-01 20:00:00,2573.58,3,20,4,2021,36.0,38.5,37.0,34.5,35.5,13.6,14.0,17.0,16.0,19.0,0.0,0.0,0.0,0.0
2021-04-01 21:00:00,2574.0,3,21,4,2021,36.0,38.5,37.0,34.5,35.5,13.6,14.0,17.0,16.0,19.0,0.0,0.0,0.0,0.0
2021-04-01 22:00:00,2533.15,3,22,4,2021,36.0,38.5,37.0,34.5,35.5,13.6,14.0,17.0,16.0,19.0,0.0,0.0,0.0,0.0
2021-04-01 23:00:00,2467.81,3,23,4,2021,36.0,38.5,37.0,34.5,35.5,13.6,14.0,17.0,16.0,19.0,0.0,0.0,0.0,0.0
2021-04-02 00:00:00,2415.72,4,0,4,2021,33.0,32.5,33.0,35.0,38.0,13.0,11.5,7.0,17.0,19.0,0.0,0.0,0.0,0.0
2021-04-02 01:00:00,2327.27,4,1,4,2021,33.0,32.5,33.0,35.0,38.0,13.0,11.5,7.0,17.0,19.0,0.0,0.0,0.0,0.0
2021-04-02 02:00:00,2229.95,4,2,4,2021,33.0,32.5,33.0,35.0,38.0,13.0,11.5,7.0,17.0,19.0,0.0,0.0,0.0,0.0
2021-04-02 03:00:00,2164.49,4,3,4,2021,33.0,32.5,33.0,35.0,38.0,13.0,11.5,7.0,17.0,19.0,0.0,0.0,0.0,0.0
2021-04-02 04:00:00,2123.22,4,4,4,2021,33.0,32.5,33.0,35.0,38.0,13.0,11.5,7.0,17.0,19.0,0.0,0.0,0.0,0.0
2021-04-02 05:00:00,2095.82,4,5,4,2021,33.0,32.5,33.0,35.0,38.0,13.0,11.5,7.0,17.0,19.0,0.0,0.0,0.0,0.0
2021-04-02 06:00:00,2079.17,4,6,4,2021,33.0,32.5,33.0,35.0,38.0,13.0,11.5,7.0,17.0,19.0,0.0,0.0,0.0,0.0
2021-04-02 07:00:00,1997.24,4,7,4,2021,33.0,32.5,33.0,35.0,38.0,13.0,11.5,7.0,17.0,19.0,0.0,0.0,0.0,0.0
2021-04-02 08:00:00,2049.83,4,8,4,2021,33.0,32.5,33.0,35.0,38.0,13.0,11.5,7.0,17.0,19.0,0.0,0.0,0.0,0.0
2021-04-02 09:00:00,2136.25,4,9,4,2021,33.0,32.5,33.0,35.0,38.0,13.0,11.5,7.0,17.0,19.0,0.0,0.0,0.0,0.0
2021-04-02 10:00:00,2216.1,4,10,4,2021,33.0,32.5,33.0,35.0,38.0,13.0,11.5,7.0,17.0,19.0,0.0,0.0,0.0,0.0
2021-04-02 11:00:00,2285.97,4,11,4,2021,33.0,32.5,33.0,35.0,38.0,13.0,11.5,7.0,17.0,19.0,0.0,0.0,0.0,0.0
2021-04-02 12:00:00,2338.13,4,12,4,2021,33.0,32.5,33.0,35.0,38.0,13.0,11.5,7.0,17.0,19.0,0.0,0.0,0.0,0.0
2021-04-02 13:00:00,2348.35,4,13,4,2021,33.0,32.5,33.0,35.0,38.0,13.0,11.5,7.0,17.0,19.0,0.0,0.0,0.0,0.0
2021-04-02 14:00:00,2385.81,4,14,4,2021,33.0,32.5,33.0,35.0,38.0,13.0,11.5,7.0,17.0,19.0,0.0,0.0,0.0,0.0
2021-04-02 15:00:00,2430.12,4,15,4,2021,33.0,32.5,33.0,35.0,38.0,13.0,11.5,7.0,17.0,19.0,0.0,0.0,0.0,0.0
2021-04-02 16:00:00,2428.26,4,16,4,2021,33.0,32.5,33.0,35.0,38.0,13.0,11.5,7.0,17.0,19.0,0.0,0.0,0.0,0.0
2021-04-02 17:00:00,2430.35,4,17,4,2021,33.0,32.5,33.0,35.0,38.0,13.0,11.5,7.0,17.0,19.0,0.0,0.0,0.0,0.0
2021-04-02 18:00:00,2403.77,4,18,4,2021,33.0,32.5,33.0,35.0,38.0,13.0,11.5,7.0,17.0,19.0,0.0,0.0,0.0,0.0
2021-04-02 19:00:00,2390.75,4,19,4,2021,33.0,32.5,33.0,35.0,38.0,13.0,11.5,7.0,17.0,19.0,0.0,0.0,0.0,0.0
2021-04-02 20:00:00,2480.65,4,20,4,2021,33.0,32.5,33.0,35.0,38.0,13.0,11.5,7.0,17.0,19.0,0.0,0.0,0.0,0.0
2021-04-02 21:00:00,2480.27,4,21,4,2021,33.0,32.5,33.0,35.0,38.0,13.0,11.5,7.0,17.0,19.0,0.0,0.0,0.0,0.0
2021-04-02 22:00:00,2452.75,4,22,4,2021,33.0,32.5,33.0,35.0,38.0,13.0,11.5,7.0,17.0,19.0,0.0,0.0,0.0,0.0
2021-04-02 23:00:00,2397.16,4,23,4,2021,33.0,32.5,33.0,35.0,38.0,13.0,11.5,7.0,17.0,19.0,0.0,0.0,0.0,0.0
2021-04-03 00:00:00,2327.5,5,0,4,2021,35.2,38.5,35.0,33.5,37.5,13.0,17.0,11.0,16.0,18.5,0.0,0.0,0.0,0.0
2021-04-03 01:00:00,2251.55,5,1,4,2021,35.2,38.5,35.0,33.5,37.5,13.0,17.0,11.0,16.0,18.5,0.0,0.0,0.0,0.0
2021-04-03 02:00:00,2179.66,5,2,4,2021,35.2,38.5,35.0,33.5,37.5,13.0,17.0,11.0,16.0,18.5,0.0,0.0,0.0,0.0
2021-04-03 03:00:00,2122.2,5,3,4,2021,35.2,38.5,35.0,33.5,37.5,13.0,17.0,11.0,16.0,18.5,0.0,0.0,0.0,0.0
2021-04-03 04:00:00,2076.27,5,4,4,2021,35.2,38.5,35.0,33.5,37.5,13.0,17.0,11.0,16.0,18.5,0.0,0.0,0.0,0.0
2021-04-03 05:00:00,2064.4,5,5,4,2021,35.2,38.5,35.0,33.5,37.5,13.0,17.0,11.0,16.0,18.5,0.0,0.0,0.0,0.0
2021-04-03 06:00:00,2051.49,5,6,4,2021,35.2,38.5,35.0,33.5,37.5,13.0,17.0,11.0,16.0,18.5,0.0,0.0,0.0,0.0
2021-04-03 07:00:00,1993.73,5,7,4,2021,35.2,38.5,35.0,33.5,37.5,13.0,17.0,11.0,16.0,18.5,0.0,0.0,0.0,0.0
2021-04-03 08:00:00,2049.03,5,8,4,2021,35.2,38.5,35.0,33.5,37.5,13.0,17.0,11.0,16.0,18.5,0.0,0.0,0.0,0.0
2021-04-03 09:00:00,2133.81,5,9,4,2021,35.2,38.5,35.0,33.5,37.5,13.0,17.0,11.0,16.0,18.5,0.0,0.0,0.0,0.0
2021-04-03 10:00:00,2208.54,5,10,4,2021,35.2,38.5,35.0,33.5,37.5,13.0,17.0,11.0,16.0,18.5,0.0,0.0,0.0,0.0
2021-04-03 11:00:00,2273.48,5,11,4,2021,35.2,38.5,35.0,33.5,37.5,13.0,17.0,11.0,16.0,18.5,0.0,0.0,0.0,0.0
2021-04-03 12:00:00,2343.74,5,12,4,2021,35.2,38.5,35.0,33.5,37.5,13.0,17.0,11.0,16.0,18.5,0.0,0.0,0.0,0.0
2021-04-03 13:00:00,2393.67,5,13,4,2021,35.2,38.5,35.0,33.5,37.5,13.0,17.0,11.0,16.0,18.5,0.0,0.0,0.0,0.0
2021-04-03 14:00:00,2430.69,5,14,4,2021,35.2,38.5,35.0,33.5,37.5,13.0,17.0,11.0,16.0,18.5,0.0,0.0,0.0,0.0
2021-04-03 15:00:00,2468.54,5,15,4,2021,35.2,38.5,35.0,33.5,37.5,13.0,17.0,11.0,16.0,18.5,0.0,0.0,0.0,0.0
2021-04-03 16:00:00,2502.23,5,16,4,2021,35.2,38.5,35.0,33.5,37.5,13.0,17.0,11.0,16.0,18.5,0.0,0.0,0.0,0.0
2021-04-03 17:00:00,2518.77,5,17,4,2021,35.2,38.5,35.0,33.5,37.5,13.0,17.0,11.0,16.0,18.5,0.0,0.0,0.0,0.0
2021-04-03 18:00:00,2472.49,5,18,4,2021,35.2,38.5,35.0,33.5,37.5,13.0,17.0,11.0,16.0,18.5,0.0,0.0,0.0,0.0
2021-04-03 19:00:00,2436.17,5,19,4,2021,35.2,38.5,35.0,33.5,37.5,13.0,17.0,11.0,16.0,18.5,0.0,0.0,0.0,0.0
2021-04-03 20:00:00,2517.91,5,20,4,2021,35.2,38.5,35.0,33.5,37.5,13.0,17.0,11.0,16.0,18.5,0.0,0.0,0.0,0.0
2021-04-03 21:00:00,2514.54,5,21,4,2021,35.2,38.5,35.0,33.5,37.5,13.0,17.0,11.0,16.0,18.5,0.0,0.0,0.0,0.0
2021-04-03 22:00:00,2495.88,5,22,4,2021,35.2,38.5,35.0,33.5,37.5,13.0,17.0,11.0,16.0,18.5,0.0,0.0,0.0,0.0
2021-04-03 23:00:00,2444.68,5,23,4,2021,35.2,38.5,35.0,33.5,37.5,13.0,17.0,11.0,16.0,18.5,0.0,0.0,0.0,0.0
2021-04-04 00:00:00,2352.36,6,0,4,2021,34.2,42.0,33.0,33.0,37.5,13.2,18.5,12.5,15.5,16.5,0.0,0.0,0.0,0.0
2021-04-04 01:00:00,2270.28,6,1,4,2021,34.2,42.0,33.0,33.0,37.5,13.2,18.5,12.5,15.5,16.5,0.0,0.0,0.0,0.0
2021-04-04 02:00:00,2190.3,6,2,4,2021,34.2,42.0,33.0,33.0,37.5,13.2,18.5,12.5,15.5,16.5,0.0,0.0,0.0,0.0
2021-04-04 03:00:00,2140.19,6,3,4,2021,34.2,42.0,33.0,33.0,37.5,13.2,18.5,12.5,15.5,16.5,0.0,0.0,0.0,0.0
2021-04-04 04:00:00,2096.82,6,4,4,2021,34.2,42.0,33.0,33.0,37.5,13.2,18.5,12.5,15.5,16.5,0.0,0.0,0.0,0.0
2021-04-04 05:00:00,2068.38,6,5,4,2021,34.2,42.0,33.0,33.0,37.5,13.2,18.5,12.5,15.5,16.5,0.0,0.0,0.0,0.0
2021-04-04 06:00:00,2062.76,6,6,4,2021,34.2,42.0,33.0,33.0,37.5,13.2,18.5,12.5,15.5,16.5,0.0,0.0,0.0,0.0
2021-04-04 07:00:00,2010.04,6,7,4,2021,34.2,42.0,33.0,33.0,37.5,13.2,18.5,12.5,15.5,16.5,0.0,0.0,0.0,0.0
2021-04-04 08:00:00,2057.97,6,8,4,2021,34.2,42.0,33.0,33.0,37.5,13.2,18.5,12.5,15.5,16.5,0.0,0.0,0.0,0.0
2021-04-04 09:00:00,2132.86,6,9,4,2021,34.2,42.0,33.0,33.0,37.5,13.2,18.5,12.5,15.5,16.5,0.0,0.0,0.0,0.0
2021-04-04 10:00:00,2179.39,6,10,4,2021,34.2,42.0,33.0,33.0,37.5,13.2,18.5,12.5,15.5,16.5,0.0,0.0,0.0,0.0
2021-04-04 11:00:00,2217.73,6,11,4,2021,34.2,42.0,33.0,33.0,37.5,13.2,18.5,12.5,15.5,16.5,0.0,0.0,0.0,0.0
2021-04-04 12:00:00,2277.06,6,12,4,2021,34.2,42.0,33.0,33.0,37.5,13.2,18.5,12.5,15.5,16.5,0.0,0.0,0.0,0.0
2021-04-04 13:00:00,2331.47,6,13,4,2021,34.2,42.0,33.0,33.0,37.5,13.2,18.5,12.5,15.5,16.5,0.0,0.0,0.0,0.0
2021-04-04 14:00:00,2385.37,6,14,4,2021,34.2,42.0,33.0,33.0,37.5,13.2,18.5,12.5,15.5,16.5,0.0,0.0,0.0,0.0
2021-04-04 15:00:00,2436.31,6,15,4,2021,34.2,42.0,33.0,33.0,37.5,13.2,18.5,12.5,15.5,16.5,0.0,0.0,0.0,0.0
2021-04-04 16:00:00,2489.64,6,16,4,2021,34.2,42.0,33.0,33.0,37.5,13.2,18.5,12.5,15.5,16.5,0.0,0.0,0.0,0.0
2021-04-04 17:00:00,2509.25,6,17,4,2021,34.2,42.0,33.0,33.0,37.5,13.2,18.5,12.5,15.5,16.5,0.0,0.0,0.0,0.0
2021-04-04 18:00:00,2506.63,6,18,4,2021,34.2,42.0,33.0,33.0,37.5,13.2,18.5,12.5,15.5,16.5,0.0,0.0,0.0,0.0
2021-04-04 19:00:00,2473.35,6,19,4,2021,34.2,42.0,33.0,33.0,37.5,13.2,18.5,12.5,15.5,16.5,0.0,0.0,0.0,0.0
2021-04-04 20:00:00,2573.0,6,20,4,2021,34.2,42.0,33.0,33.0,37.5,13.2,18.5,12.5,15.5,16.5,0.0,0.0,0.0,0.0
2021-04-04 21:00:00,2620.42,6,21,4,2021,34.2,42.0,33.0,33.0,37.5,13.2,18.5,12.5,15.5,16.5,0.0,0.0,0.0,0.0
2021-04-04 22:00:00,2604.39,6,22,4,2021,34.2,42.0,33.0,33.0,37.5,13.2,18.5,12.5,15.5,16.5,0.0,0.0,0.0,0.0
2021-04-04 23:00:00,2532.66,6,23,4,2021,34.2,42.0,33.0,33.0,37.5,13.2,18.5,12.5,15.5,16.5,0.0,0.0,0.0,0.0
2021-04-05 00:00:00,2440.53,0,0,4,2021,35.5,39.5,36.0,31.5,34.0,16.5,21.5,17.0,12.5,17.0,0.0,0.0,0.0,0.0
2021-04-05 01:00:00,2340.68,0,1,4,2021,35.5,39.5,36.0,31.5,34.0,16.5,21.5,17.0,12.5,17.0,0.0,0.0,0.0,0.0
2021-04-05 02:00:00,2259.33,0,2,4,2021,35.5,39.5,36.0,31.5,34.0,16.5,21.5,17.0,12.5,17.0,0.0,0.0,0.0,0.0
2021-04-05 03:00:00,2193.23,0,3,4,2021,35.5,39.5,36.0,31.5,34.0,16.5,21.5,17.0,12.5,17.0,0.0,0.0,0.0,0.0
2021-04-05 04:00:00,2142.93,0,4,4,2021,35.5,39.5,36.0,31.5,34.0,16.5,21.5,17.0,12.5,17.0,0.0,0.0,0.0,0.0
2021-04-05 05:00:00,2136.1,0,5,4,2021,35.5,39.5,36.0,31.5,34.0,16.5,21.5,17.0,12.5,17.0,0.0,0.0,0.0,0.0
2021-04-05 06:00:00,2153.63,0,6,4,2021,35.5,39.5,36.0,31.5,34.0,16.5,21.5,17.0,12.5,17.0,0.0,0.0,0.0,0.0
2021-04-05 07:00:00,2145.76,0,7,4,2021,35.5,39.5,36.0,31.5,34.0,16.5,21.5,17.0,12.5,17.0,0.0,0.0,0.0,0.0
2021-04-05 08:00:00,2273.39,0,8,4,2021,35.5,39.5,36.0,31.5,34.0,16.5,21.5,17.0,12.5,17.0,0.0,0.0,0.0,0.0
2021-04-05 09:00:00,2385.92,0,9,4,2021,35.5,39.5,36.0,31.5,34.0,16.5,21.5,17.0,12.5,17.0,0.0,0.0,0.0,0.0
2021-04-05 10:00:00,2479.51,0,10,4,2021,35.5,39.5,36.0,31.5,34.0,16.5,21.5,17.0,12.5,17.0,0.0,0.0,0.0,0.0
2021-04-05 11:00:00,2562.81,0,11,4,2021,35.5,39.5,36.0,31.5,34.0,16.5,21.5,17.0,12.5,17.0,0.0,0.0,0.0,0.0
2021-04-05 12:00:00,2635.17,0,12,4,2021,35.5,39.5,36.0,31.5,34.0,16.5,21.5,17.0,12.5,17.0,0.0,0.0,0.0,0.0
2021-04-05 13:00:00,2695.47,0,13,4,2021,35.5,39.5,36.0,31.5,34.0,16.5,21.5,17.0,12.5,17.0,0.0,0.0,0.0,0.0
2021-04-05 14:00:00,2777.45,0,14,4,2021,35.5,39.5,36.0,31.5,34.0,16.5,21.5,17.0,12.5,17.0,0.0,0.0,0.0,0.0
2021-04-05 15:00:00,2838.01,0,15,4,2021,35.5,39.5,36.0,31.5,34.0,16.5,21.5,17.0,12.5,17.0,0.0,0.0,0.0,0.0
2021-04-05 16:00:00,2891.11,0,16,4,2021,35.5,39.5,36.0,31.5,34.0,16.5,21.5,17.0,12.5,17.0,0.0,0.0,0.0,0.0
2021-04-05 17:00:00,2895.72,0,17,4,2021,35.5,39.5,36.0,31.5,34.0,16.5,21.5,17.0,12.5,17.0,0.0,0.0,0.0,0.0
2021-04-05 18:00:00,2819.49,0,18,4,2021,35.5,39.5,36.0,31.5,34.0,16.5,21.5,17.0,12.5,17.0,0.0,0.0,0.0,0.0
2021-04-05 19:00:00,2768.22,0,19,4,2021,35.5,39.5,36.0,31.5,34.0,16.5,21.5,17.0,12.5,17.0,0.0,0.0,0.0,0.0
2021-04-05 20:00:00,2866.72,0,20,4,2021,35.5,39.5,36.0,31.5,34.0,16.5,21.5,17.0,12.5,17.0,0.0,0.0,0.0,0.0
2021-04-05 21:00:00,2867.45,0,21,4,2021,35.5,39.5,36.0,31.5,34.0,16.5,21.5,17.0,12.5,17.0,0.0,0.0,0.0,0.0
2021-04-05 22:00:00,2866.35,0,22,4,2021,35.5,39.5,36.0,31.5,34.0,16.5,21.5,17.0,12.5,17.0,0.0,0.0,0.0,0.0
2021-04-05 23:00:00,2794.41,0,23,4,2021,35.5,39.5,36.0,31.5,34.0,16.5,21.5,17.0,12.5,17.0,0.0,0.0,0.0,0.0
2021-04-06 00:00:00,2669.53,1,0,4,2021,32.5,36.5,32.0,30.0,35.0,13.6,20.0,15.0,16.5,17.0,0.0,0.0,0.0,0.0
2021-04-06 01:00:00,2542.06,1,1,4,2021,32.5,36.5,32.0,30.0,35.0,13.6,20.0,15.0,16.5,17.0,0.0,0.0,0.0,0.0
2021-04-06 02:00:00,2424.93,1,2,4,2021,32.5,36.5,32.0,30.0,35.0,13.6,20.0,15.0,16.5,17.0,0.0,0.0,0.0,0.0
2021-04-06 03:00:00,2384.26,1,3,4,2021,32.5,36.5,32.0,30.0,35.0,13.6,20.0,15.0,16.5,17.0,0.0,0.0,0.0,0.0
2021-04-06 04:00:00,2337.68,1,4,4,2021,32.5,36.5,32.0,30.0,35.0,13.6,20.0,15.0,16.5,17.0,0.0,0.0,0.0,0.0
2021-04-06 05:00:00,2320.95,1,5,4,2021,32.5,36.5,32.0,30.0,35.0,13.6,20.0,15.0,16.5,17.0,0.0,0.0,0.0,0.0
2021-04-06 06:00:00,2323.54,1,6,4,2021,32.5,36.5,32.0,30.0,35.0,13.6,20.0,15.0,16.5,17.0,0.0,0.0,0.0,0.0
2021-04-06 07:00:00,2312.59,1,7,4,2021,32.5,36.5,32.0,30.0,35.0,13.6,20.0,15.0,16.5,17.0,0.0,0.0,0.0,0.0
2021-04-06 08:00:00,2417.64,1,8,4,2021,32.5,36.5,32.0,30.0,35.0,13.6,20.0,15.0,16.5,17.0,0.0,0.0,0.0,0.0
2021-04-06 09:00:00,2486.87,1,9,4,2021,32.5,36.5,32.0,30.0,35.0,13.6,20.0,15.0,16.5,17.0,0.0,0.0,0.0,0.0
2021-04-06 10:00:00,2565.82,1,10,4,2021,32.5,36.5,32.0,30.0,35.0,13.6,20.0,15.0,16.5,17.0,0.0,0.0,0.0,0.0
2021-04-06 11:00:00,2643.88,1,11,4,2021,32.5,36.5,32.0,30.0,35.0,13.6,20.0,15.0,16.5,17.0,0.0,0.0,0.0,0.0
2021-04-06 12:00:00,2700.84,1,12,4,2021,32.5,36.5,32.0,30.0,35.0,13.6,20.0,15.0,16.5,17.0,0.0,0.0,0.0,0.0
2021-04-06 13:00:00,2767.88,1,13,4,2021,32.5,36.5,32.0,30.0,35.0,13.6,20.0,15.0,16.5,17.0,0.0,0.0,0.0,0.0
2021-04-06 14:00:00,2842.31,1,14,4,2021,32.5,36.5,32.0,30.0,35.0,13.6,20.0,15.0,16.5,17.0,0.0,0.0,0.0,0.0
2021-04-06 15:00:00,2901.49,1,15,4,2021,32.5,36.5,32.0,30.0,35.0,13.6,20.0,15.0,16.5,17.0,0.0,0.0,0.0,0.0
2021-04-06 16:00:00,2938.79,1,16,4,2021,32.5,36.5,32.0,30.0,35.0,13.6,20.0,15.0,16.5,17.0,0.0,0.0,0.0,0.0
2021-04-06 17:00:00,2918.21,1,17,4,2021,32.5,36.5,32.0,30.0,35.0,13.6,20.0,15.0,16.5,17.0,0.0,0.0,0.0,0.0
2021-04-06 18:00:00,2827.45,1,18,4,2021,32.5,36.5,32.0,30.0,35.0,13.6,20.0,15.0,16.5,17.0,0.0,0.0,0.0,0.0
2021-04-06 19:00:00,2777.42,1,19,4,2021,32.5,36.5,32.0,30.0,35.0,13.6,20.0,15.0,16.5,17.0,0.0,0.0,0.0,0.0
2021-04-06 20:00:00,2861.55,1,20,4,2021,32.5,36.5,32.0,30.0,35.0,13.6,20.0,15.0,16.5,17.0,0.0,0.0,0.0,0.0
2021-04-06 21:00:00,2870.34,1,21,4,2021,32.5,36.5,32.0,30.0,35.0,13.6,20.0,15.0,16.5,17.0,0.0,0.0,0.0,0.0
2021-04-06 22:00:00,2851.94,1,22,4,2021,32.5,36.5,32.0,30.0,35.0,13.6,20.0,15.0,16.5,17.0,0.0,0.0,0.0,0.0
2021-04-06 23:00:00,2787.72,1,23,4,2021,32.5,36.5,32.0,30.0,35.0,13.6,20.0,15.0,16.5,17.0,0.0,0.0,0.0,0.0
2021-04-07 00:00:00,2688.89,2,0,4,2021,35.7,36.0,34.0,32.0,33.5,14.8,20.0,15.5,14.0,17.0,0.0,0.0,0.0,0.0
2021-04-07 01:00:00,2580.18,2,1,4,2021,35.7,36.0,34.0,32.0,33.5,14.8,20.0,15.5,14.0,17.0,0.0,0.0,0.0,0.0
2021-04-07 02:00:00,2487.77,2,2,4,2021,35.7,36.0,34.0,32.0,33.5,14.8,20.0,15.5,14.0,17.0,0.0,0.0,0.0,0.0
2021-04-07 03:00:00,2412.77,2,3,4,2021,35.7,36.0,34.0,32.0,33.5,14.8,20.0,15.5,14.0,17.0,0.0,0.0,0.0,0.0
2021-04-07 04:00:00,2359.71,2,4,4,2021,35.7,36.0,34.0,32.0,33.5,14.8,20.0,15.5,14.0,17.0,0.0,0.0,0.0,0.0
2021-04-07 05:00:00,2334.98,2,5,4,2021,35.7,36.0,34.0,32.0,33.5,14.8,20.0,15.5,14.0,17.0,0.0,0.0,0.0,0.0
2021-04-07 06:00:00,2337.03,2,6,4,2021,35.7,36.0,34.0,32.0,33.5,14.8,20.0,15.5,14.0,17.0,0.0,0.0,0.0,0.0
2021-04-07 07:00:00,2329.58,2,7,4,2021,35.7,36.0,34.0,32.0,33.5,14.8,20.0,15.5,14.0,17.0,0.0,0.0,0.0,0.0
2021-04-07 08:00:00,2451.43,2,8,4,2021,35.7,36.0,34.0,32.0,33.5,14.8,20.0,15.5,14.0,17.0,0.0,0.0,0.0,0.0
2021-04-07 09:00:00,2525.66,2,9,4,2021,35.7,36.0,34.0,32.0,33.5,14.8,20.0,15.5,14.0,17.0,0.0,0.0,0.0,0.0
2021-04-07 10:00:00,2589.24,2,10,4,2021,35.7,36.0,34.0,32.0,33.5,14.8,20.0,15.5,14.0,17.0,0.0,0.0,0.0,0.0
2021-04-07 11:00:00,2663.34,2,11,4,2021,35.7,36.0,34.0,32.0,33.5,14.8,20.0,15.5,14.0,17.0,0.0,0.0,0.0,0.0
2021-04-07 12:00:00,2737.14,2,12,4,2021,35.7,36.0,34.0,32.0,33.5,14.8,20.0,15.5,14.0,17.0,0.0,0.0,0.0,0.0
2021-04-07 13:00:00,2781.42,2,13,4,2021,35.7,36.0,34.0,32.0,33.5,14.8,20.0,15.5,14.0,17.0,0.0,0.0,0.0,0.0
2021-04-07 14:00:00,2863.88,2,14,4,2021,35.7,36.0,34.0,32.0,33.5,14.8,20.0,15.5,14.0,17.0,0.0,0.0,0.0,0.0
2021-04-07 15:00:00,2919.95,2,15,4,2021,35.7,36.0,34.0,32.0,33.5,14.8,20.0,15.5,14.0,17.0,0.0,0.0,0.0,0.0
2021-04-07 16:00:00,2963.58,2,16,4,2021,35.7,36.0,34.0,32.0,33.5,14.8,20.0,15.5,14.0,17.0,0.0,0.0,0.0,0.0
2021-04-07 17:00:00,2948.57,2,17,4,2021,35.7,36.0,34.0,32.0,33.5,14.8,20.0,15.5,14.0,17.0,0.0,0.0,0.0,0.0
2021-04-07 18:00:00,2870.58,2,18,4,2021,35.7,36.0,34.0,32.0,33.5,14.8,20.0,15.5,14.0,17.0,0.0,0.0,0.0,0.0
2021-04-07 19:00:00,2795.6,2,19,4,2021,35.7,36.0,34.0,32.0,33.5,14.8,20.0,15.5,14.0,17.0,0.0,0.0,0.0,0.0
2021-04-07 20:00:00,2875.99,2,20,4,2021,35.7,36.0,34.0,32.0,33.5,14.8,20.0,15.5,14.0,17.0,0.0,0.0,0.0,0.0
2021-04-07 21:00:00,2880.23,2,21,4,2021,35.7,36.0,34.0,32.0,33.5,14.8,20.0,15.5,14.0,17.0,0.0,0.0,0.0,0.0
